Date,Open,Close,High,Low,Volume
2018-05-07 16:00:00,9356.0,9426.5,9449.0,9333.3,3175.84068324
2018-05-07 20:00:00,9426.4,9370.0,9449.0,9280.8,2539.81538298
2018-05-08 00:00:00,9370.0,9433.3,9471.0,9353.3,2927.38881663
2018-05-08 04:00:00,9433.3,9355.2,9433.3,9305.0,3245.25087997
2018-05-08 08:00:00,9355.2,9206.0,9394.1,9169.7,6972.52976753
2018-05-08 12:00:00,9206.0,9185.3,9206.1,9045.3,6782.36387169
2018-05-08 16:00:00,9185.3,9252.8,9272.2,9065.0,3288.56372676
2018-05-08 20:00:00,9252.7,9184.7,9257.8,9159.2,2640.38270451
2018-05-09 00:00:00,9184.8,9048.0,9203.1,9008.0,4397.70218042
2018-05-09 04:00:00,9048.0,9028.0,9115.6,8980.0,4969.83567009
2018-05-09 08:00:00,9028.03609375,9247.0,9263.4,9021.0,3797.61630399
2018-05-09 12:00:00,9247.0,9285.1,9333.0,9246.9,4328.55960232
2018-05-09 16:00:00,9285.1,9281.9,9375.8,9258.0,3065.94352031
2018-05-09 20:00:00,9283.3,9318.2,9346.1,9228.0,2247.1808165
2018-05-10 00:00:00,9318.2,9333.7,9374.0,9291.0,2654.43680321
2018-05-10 04:00:00,9333.7,9364.4,9390.0,9267.1,2364.50182214
2018-05-10 08:00:00,9364.4,9334.3,9385.0,9314.5,2442.7119435
2018-05-10 12:00:00,9333.6,9344.4,9393.9,9320.0,3321.44509215
2018-05-10 16:00:00,9344.3,9088.0,9372.0,9060.4,8240.06373415
2018-05-10 20:00:00,9088.0,9018.0,9133.9,9003.0,4633.16124606
2018-05-11 00:00:00,9018.0,8925.7,9018.1,8870.0,7192.64680558
2018-05-11 04:00:00,8925.6,8725.6,9004.4,8690.0,13919.683823
2018-05-11 08:00:00,8741.7,8626.2,8831.5,8625.0,10295.71467867
2018-05-11 12:00:00,8625.2,8578.0,8669.6,8510.0,9917.28961219
2018-05-11 16:00:00,8577.9,8600.2,8679.8,8550.2,4086.48823165
2018-05-11 20:00:00,8600.3,8412.4,8635.6,8333.8,9079.54891153
2018-05-12 00:00:00,8412.4,8407.4,8486.5,8340.5,5301.85513118
2018-05-12 04:00:00,8407.41590433,8328.7,8448.8,8204.40576219,8464.61317984
2018-05-12 08:00:00,8328.7,8518.6,8580.0,8218.2,8196.51529632
2018-05-12 12:00:00,8518.7,8337.5,8631.7,8317.0,6058.52932402
2018-05-12 16:00:00,8337.6,8481.9,8494.8,8266.0,5361.38509612
2018-05-12 20:00:00,8481.5,8470.8,8534.8,8336.0,3273.21482681
2018-05-13 00:00:00,8471.4,8432.8,8520.2,8363.7,2403.04241991
2018-05-13 04:00:00,8432.8,8451.0,8500.0,8318.3,3380.1388025
2018-05-13 08:00:00,8451.1,8550.1,8598.0,8382.2,4017.97749005
2018-05-13 12:00:00,8550.1,8607.2,8639.0,8507.18839915,4970.32335731
2018-05-13 16:00:00,8607.2,8613.6,8676.8,8555.0,3899.41801428
2018-05-13 20:00:00,8613.5,8683.6,8760.0,8612.5,4230.12781993
2018-05-14 00:00:00,8683.5,8390.8,8701.0,8381.2,6234.01549944
2018-05-14 04:00:00,8392.5,8374.7,8424.0,8271.0,5305.89839402
2018-05-14 08:00:00,8374.7,8412.0,8446.9,8326.1,3399.48059278
2018-05-14 12:00:00,8412.0,8778.9,8825.0,8313.3,12629.65613589
2018-05-14 16:00:00,8778.9,8753.5,8808.0,8687.7,3761.31941929
2018-05-14 20:00:00,8753.5,8670.8,8884.5,8602.0,5824.29773324
2018-05-15 00:00:00,8670.8,8707.1,8748.9,8615.0,2798.80056889
2018-05-15 04:00:00,8707.1,8743.0,8792.99965073,8672.9,2405.0113895
2018-05-15 08:00:00,8743.0,8755.2,8855.7,8653.2,3887.03354806
2018-05-15 12:00:00,8755.2,8520.8,8798.1,8472.5,8140.98466283
2018-05-15 16:00:00,8520.7,8554.1,8580.0,8436.8,6354.42817005
2018-05-15 20:00:00,8552.0,8467.5,8558.0,8415.0,2622.04448536
2018-05-16 00:00:00,8468.3,8152.0,8492.7,8100.0,8049.31316031
2018-05-16 04:00:00,8152.0,8221.2,8270.8,8152.0,4094.24471089
2018-05-16 08:00:00,8221.1,8358.5,8426.3,8177.4,6046.47090475
2018-05-16 12:00:00,8358.4,8276.0,8380.0,8121.7,6304.98689255
2018-05-16 16:00:00,8276.0,8227.4,8375.0,8192.6,5586.12530713
2018-05-16 20:00:00,8227.3,8336.1,8366.9,8222.0,2680.67641336
2018-05-17 00:00:00,8336.0,8355.0,8482.2,8311.3,4438.6834792399995
2018-05-17 04:00:00,8355.1,8248.4,8374.8,8190.4,3742.80547885
2018-05-17 08:00:00,8246.7,8302.0,8316.0,8202.5,2383.63255134
2018-05-17 12:00:00,8302.1,8300.9,8363.0,8227.8,2712.02664424
2018-05-17 16:00:00,8300.9,8171.0,8320.6,8119.4,4800.46245644
2018-05-17 20:00:00,8170.0,8053.9,8232.0,7982.5,7121.09512481
2018-05-18 00:00:00,8054.3,7996.0,8063.0,7925.0,4261.3645554
2018-05-18 04:00:00,7997.9,8085.0,8161.0,7950.8,6009.07316235
2018-05-18 08:00:00,8085.0,8101.5,8145.8,8050.0,3036.6966931800002
2018-05-18 12:00:00,8102.0,8105.0,8133.0,8036.7,3288.82262905
2018-05-18 16:00:00,8105.0,8224.9,8277.2,8080.0,5756.75904225
2018-05-18 20:00:00,8225.0,8238.9,8265.5,8200.3,1089.19511084
2018-05-19 00:00:00,8239.0,8237.5,8277.8,8164.1,1981.64631269
2018-05-19 04:00:00,8237.5,8171.4,8270.7,8140.2,1885.55425989
2018-05-19 08:00:00,8171.4,8381.9,8468.0,8145.2,3019.38641058
2018-05-19 12:00:00,8381.9,8307.9,8401.0,8279.0,4157.37625985
2018-05-19 16:00:00,8308.0,8304.0,8315.4,8271.0,1320.25800466
2018-05-19 20:00:00,8303.9,8231.0,8310.0,8172.4,1781.29459369
2018-05-20 00:00:00,8230.9,8252.0,8286.1,8171.5,1943.98818502
2018-05-20 04:00:00,8252.0,8257.6,8291.0,8229.7,714.09754391
2018-05-20 08:00:00,8257.6,8342.7,8379.0,8255.4,2991.24675374
2018-05-20 12:00:00,8342.7,8373.2,8374.1,8290.3,1757.41884114
2018-05-20 16:00:00,8373.2,8513.1,8549.0,8373.2,5780.63779317
2018-05-20 20:00:00,8513.1,8523.7,8597.9,8472.9,2312.67249565
2018-05-21 00:00:00,8523.7,8496.7,8550.0,8432.1,1652.42486969
2018-05-21 04:00:00,8496.7,8528.1,8644.0,8477.57104978,3999.00812497
2018-05-21 08:00:00,8528.1,8483.6,8528.3,8432.5,1766.34374787
2018-05-21 12:00:00,8483.61099219,8409.7,8510.8,8343.3,4282.91690861
2018-05-21 16:00:00,8409.7,8376.86925897,8409.7,8309.1,1766.26607198
2018-05-21 20:00:00,8376.86925897,8399.6,8443.1,8360.20744932,3776.46812819
2018-05-22 00:00:00,8393.4,8313.5,8408.28483299,8253.0,2809.86145584
2018-05-22 04:00:00,8313.5,8313.2,8354.6,8274.2,1456.4249663
2018-05-22 08:00:00,8313.1,8205.2,8313.2,8194.6,3026.822869
2018-05-22 12:00:00,8205.3,8230.1,8250.1,8131.5,4337.71732154
2018-05-22 16:00:00,8230.1,8183.4,8246.6,8160.0,2214.19427409
2018-05-22 20:00:00,8182.2,7977.3,8196.8,7943.3,6688.63078007
2018-05-23 00:00:00,7977.85004461,7950.1,8020.0,7840.3,4256.89042479
2018-05-23 04:00:00,7950.0,7844.1,7950.1,7784.5,5070.65023282
2018-05-23 08:00:00,7844.1,7848.9,7896.4,7792.3,4346.94594983
2018-05-23 12:00:00,7848.9,7700.0,7934.0,7661.0,6109.90291251
2018-05-23 16:00:00,7700.0,7592.2,7700.1,7402.7,16560.2462812
2018-05-23 20:00:00,7592.3,7494.8,7645.9,7461.4,5338.03062274
2018-05-24 00:00:00,7494.75035778,7604.4,7641.4,7494.75035778,3883.09113875
2018-05-24 04:00:00,7606.0,7549.5,7729.83193573,7520.0,5807.44513943
2018-05-24 08:00:00,7549.5,7362.3,7556.4,7260.0,12319.22773489
2018-05-24 12:00:00,7362.3,7557.3,7565.9,7270.0,9671.34520398
2018-05-24 16:00:00,7558.9,7573.9,7625.0,7442.2,4167.1339377
2018-05-24 20:00:00,7573.85985158,7576.7,7625.0,7465.0,3025.75778273
2018-05-25 00:00:00,7576.7,7592.4,7654.1,7516.6,3782.51395263
2018-05-25 04:00:00,7592.3,7418.2,7649.0,7365.0,5126.93393632
2018-05-25 08:00:00,7418.1,7453.1,7486.2,7318.2,5913.90561575
2018-05-25 12:00:00,7453.2,7493.1,7530.0,7426.4,2906.07732717
2018-05-25 16:00:00,7493.1,7418.5,7499.3,7360.9,5924.09136428
2018-05-25 20:00:00,7418.5,7456.7,7494.8,7350.1,2221.25564404
2018-05-26 00:00:00,7457.0,7432.4,7467.3,7410.6,864.98349444
2018-05-26 04:00:00,7435.0,7550.0,7624.1,7368.7,3945.53104915
2018-05-26 08:00:00,7549.9,7523.1,7565.7,7513.0,1140.98657869
2018-05-26 12:00:00,7523.4,7536.1,7561.3,7480.3,1831.92388002
2018-05-26 16:00:00,7536.2,7528.0,7565.1,7505.1,1536.84214056
2018-05-26 20:00:00,7525.1,7327.7,7609.5,7281.0,4489.75018059
2018-05-27 00:00:00,7328.3,7295.0,7330.8,7220.0,3493.47573773
2018-05-27 04:00:00,7292.2,7311.2,7345.0,7252.1,2008.33296754
2018-05-27 08:00:00,7311.1,7333.1,7387.7,7211.1,4748.50779536
2018-05-27 12:00:00,7333.02691075,7328.4,7359.1,7270.5,1599.1393239
2018-05-27 16:00:00,7328.4,7301.0,7425.4,7262.5,3113.19391111
2018-05-27 20:00:00,7300.3,7339.7,7373.98930811,7295.1,1212.27745032
2018-05-28 00:00:00,7339.6,7374.2,7437.7,7290.6,3177.55940227
2018-05-28 04:00:00,7375.4,7217.0,7378.5,7142.0,10819.03307134
2018-05-28 08:00:00,7217.0,7199.0,7230.0,7188.49056648,2706.26158973
2018-05-28 12:00:00,7199.0,7223.1,7311.6,7168.4,2922.64602408
2018-05-28 16:00:00,7225.8,7224.0,7259.0,7183.3,1544.70008113
2018-05-28 20:00:00,7224.0,7097.9,7246.0,7062.3,5507.66902773
2018-05-29 00:00:00,7097.8,7117.2,7133.4,7040.0,2700.82207604
2018-05-29 04:00:00,7117.2,7145.0,7161.2,7051.0,4915.70224007
2018-05-29 08:00:00,7145.0,7390.7,7496.50857709,7095.0,9864.70785797
2018-05-29 12:00:00,7390.7,7424.9,7473.0,7382.6,4138.36958291
2018-05-29 16:00:00,7424.9,7469.9,7536.0,7408.2,3752.36291158
2018-05-29 20:00:00,7470.0,7465.2,7531.2,7396.1,2526.90361086
2018-05-30 00:00:00,7465.3,7487.0,7560.0,7441.9,2901.78227756
2018-05-30 04:00:00,7487.0,7486.3,7552.0,7435.0,2572.23657706
2018-05-30 08:00:00,7486.3,7508.1,7550.0,7451.0,2805.11669136
2018-05-30 12:00:00,7508.1,7330.0,7539.8,7312.7,8389.11543551
2018-05-30 16:00:00,7329.9,7311.6,7352.5,7270.5,3359.18191441
2018-05-30 20:00:00,7311.6,7375.12085307,7395.5,7309.1,2055.6957596
2018-05-31 00:00:00,7375.2,7364.7,7375.2,7338.0,1110.01998141
2018-05-31 04:00:00,7364.9,7565.7,7599.7,7360.5,4906.79330721
2018-05-31 08:00:00,7565.7,7537.4,7575.2,7487.7,2850.16573862
2018-05-31 12:00:00,7537.6,7557.3,7584.8,7501.0,2858.22596509
2018-05-31 16:00:00,7557.3,7538.1,7599.7,7535.2,2347.14296815
2018-05-31 20:00:00,7538.0,7485.8,7562.1,7413.84371239,5392.56198313
2018-06-01 00:00:00,7485.9,7485.9,7525.0,7439.9,2311.33856624
2018-06-01 04:00:00,7485.9,7576.9,7599.8,7458.2,4153.94522096
2018-06-01 08:00:00,7578.3,7344.1,7599.8,7329.18847938,5037.28054129
2018-06-01 12:00:00,7345.8,7439.4,7450.5,7344.2,4084.01002028
2018-06-01 16:00:00,7439.3,7439.4,7455.0,7390.0,1881.3705952
2018-06-01 20:00:00,7439.7,7521.0,7542.7,7405.0,1573.17057614
2018-06-02 00:00:00,7521.1,7492.2,7533.6,7441.5,989.76769774
2018-06-02 04:00:00,7492.2,7647.07117559,7689.9,7460.5,6054.09072064
2018-06-02 08:00:00,7647.07117559,7648.0,7697.0,7615.6,3008.68317963
2018-06-02 12:00:00,7647.8,7621.8,7698.8,7590.0,2405.48418778
2018-06-02 16:00:00,7621.8,7661.8,7680.5,7597.3,3339.17999582
2018-06-02 20:00:00,7661.8,7638.1,7668.23732479,7608.0,1566.40668121
2018-06-03 00:00:00,7638.0,7643.0,7668.0696777,7600.0,1416.60878374
2018-06-03 04:00:00,7643.9,7716.5,7779.0,7628.0,3434.65940778
2018-06-03 08:00:00,7716.5,7708.2,7770.9,7684.3,2942.53110074
2018-06-03 12:00:00,7708.3,7719.1,7739.9,7680.9,1865.31075844
2018-06-03 16:00:00,7719.2,7710.1,7729.9,7630.0,2809.34833141
2018-06-03 20:00:00,7710.0,7718.0,7738.9,7689.3,1327.66759022
2018-06-04 00:00:00,7718.1,7696.4,7764.0,7667.3,1714.43461522
2018-06-04 04:00:00,7696.3,7608.0,7706.0,7548.9,5257.32942759
2018-06-04 08:00:00,7607.9,7514.0,7620.0,7485.0,4321.56971675
2018-06-04 12:00:00,7514.1,7503.78373276,7540.0,7465.2,2982.19892055
2018-06-04 16:00:00,7503.78373276,7492.9,7511.80081488,7451.1,1851.51761519
2018-06-04 20:00:00,7492.7,7488.3,7538.0,7458.47755319,2005.63158621
2018-06-05 00:00:00,7488.4,7412.0,7505.3,7390.0,2778.69416825
2018-06-05 04:00:00,7412.1,7411.6,7450.2,7372.0,2682.93634644
2018-06-05 08:00:00,7411.4,7433.0,7469.6,7411.3,1468.79862139
2018-06-05 12:00:00,7433.0,7580.9,7583.0,7404.7,2529.64719345
2018-06-05 16:00:00,7582.6,7623.1,7675.0,7544.2,4177.34814717
2018-06-05 20:00:00,7623.1,7621.9,7646.6,7550.2,3104.13930532
2018-06-06 00:00:00,7622.2,7607.8,7643.3,7596.0,2027.4537187
2018-06-06 04:00:00,7607.9,7625.0,7698.0,7566.1,2601.72288481
2018-06-06 08:00:00,7625.0,7612.8,7634.7,7568.7,2414.59071454
2018-06-06 12:00:00,7612.9,7654.3,7690.0,7601.9,2243.38671617
2018-06-06 16:00:00,7654.3,7528.9,7666.0,7491.7,4057.46971228
2018-06-06 20:00:00,7528.9,7654.0,7700.0,7515.0,4925.13947109
2018-06-07 00:00:00,7654.0,7730.3,7756.3,7653.9,3853.16865267
2018-06-07 04:00:00,7730.3,7704.1,7730.4,7674.0,1320.94817629
2018-06-07 08:00:00,7704.2,7698.2,7735.9,7680.0,1226.96618597
2018-06-07 12:00:00,7698.1,7693.3,7726.0,7651.0,1660.56310647
2018-06-07 16:00:00,7695.1,7698.0,7752.8,7652.7,1601.74062102
2018-06-07 20:00:00,7696.0,7688.9,7699.6,7624.7,1374.11947177
2018-06-08 00:00:00,7689.0,7635.6,7697.0,7635.1,1475.93375233
2018-06-08 04:00:00,7635.7,7629.8,7658.0,7597.1,1718.26571029
2018-06-08 08:00:00,7629.8,7563.4,7634.5,7543.6,2846.7818055
2018-06-08 12:00:00,7563.3,7636.5,7647.2,7545.0,3887.22818024
2018-06-08 16:00:00,7636.4,7642.0,7663.7,7626.3,1112.24670234
2018-06-08 20:00:00,7641.9,7615.1,7663.0,7609.2,1158.18709891
2018-06-09 00:00:00,7615.2,7663.6,7685.0,7615.1,814.52876934
2018-06-09 04:00:00,7663.6,7655.3,7680.4,7654.9,455.5297723
2018-06-09 08:00:00,7655.3,7640.0,7660.03926535,7630.0,677.15044438
2018-06-09 12:00:00,7640.0,7620.6,7650.0,7570.46812397,1688.72383154
2018-06-09 16:00:00,7620.9,7614.0,7622.9,7575.0,669.75156749
2018-06-09 20:00:00,7613.9,7498.5,7637.6,7450.0,2936.46574839
2018-06-10 00:00:00,7498.5,7277.0,7498.6,7266.4,10431.17138958
2018-06-10 04:00:00,7277.0,7194.4,7316.4,7175.0,4496.19392984
2018-06-10 08:00:00,7194.4,7235.9,7260.4,7175.9,4048.79513102
2018-06-10 12:00:00,7236.0,7226.89629522,7278.9,7175.0,1871.64303682
2018-06-10 16:00:00,7226.89629522,6825.5,7236.7,6630.0,25231.33008199
2018-06-10 20:00:00,6825.5,6758.0,6826.6,6618.9,11743.86804421
2018-06-11 00:00:00,6757.9,6763.23373454,6807.3,6689.4,4063.19671186
2018-06-11 04:00:00,6763.2,6632.7,6789.4,6631.0,2576.12111865
2018-06-11 08:00:00,6632.6,6778.2,6821.1,6629.7,3607.24222617
2018-06-11 12:00:00,6778.2,6692.7,6786.6,6636.7,4457.97607912
2018-06-11 16:00:00,6692.7,6756.0,6800.3,6675.0,4428.15974226
2018-06-11 20:00:00,6756.0,6873.3,6899.0,6723.2,3245.04541512
2018-06-12 00:00:00,6873.4,6811.4,6873.4,6784.1,3392.9850087
2018-06-12 04:00:00,6811.5,6825.8,6852.3,6804.7,1770.2118422
2018-06-12 08:00:00,6826.0,6827.2,6868.6,6796.5,2701.14941155
2018-06-12 12:00:00,6827.1,6752.8,6834.3,6683.17561393,4325.55925544
2018-06-12 16:00:00,6752.81847795,6498.5,6760.0,6436.1,12722.17097105
2018-06-12 20:00:00,6498.6,6543.9,6577.0,6480.0,7096.23631395
2018-06-13 00:00:00,6543.9,6550.1,6570.2,6530.1,1688.0146868
2018-06-13 04:00:00,6550.1,6544.0,6611.7,6517.4515652,3191.73933382
2018-06-13 08:00:00,6544.1,6447.36873047,6562.6,6370.0,8275.01688992
2018-06-13 12:00:00,6447.3,6375.1,6491.2,6337.0,6145.29086714
2018-06-13 16:00:00,6375.0,6284.5,6408.2,6107.87718467,21849.14965872
2018-06-13 20:00:00,6284.2,6295.1,6349.5,6214.26482243,4428.3704253
2018-06-14 00:00:00,6295.0,6487.9,6548.0,6269.5,5995.7861703300005
2018-06-14 04:00:00,6487.9,6477.2,6506.2,6435.7,2495.56588517
2018-06-14 08:00:00,6477.7,6523.3,6599.8,6450.2,5580.92350494
2018-06-14 12:00:00,6523.3,6350.0,6523.3,6322.0,5702.3115587
2018-06-14 16:00:00,6349.9,6637.0,6736.52103872,6349.9,9558.80506714
2018-06-14 20:00:00,6637.0,6633.7,6709.14278109,6580.0,3731.39017756
2018-06-15 00:00:00,6633.8,6598.0,6642.1,6555.0,2117.05162337
2018-06-15 04:00:00,6598.0,6572.9,6615.0,6550.2,2189.23185763
2018-06-15 08:00:00,6572.8,6530.07791658,6659.0,6450.0,4408.07245676
2018-06-15 12:00:00,6529.5,6541.1,6546.2,6476.3,2918.03659331
2018-06-15 16:00:00,6541.0,6543.0,6632.81431559,6494.9,2161.8711121
2018-06-15 20:00:00,6543.0,6385.0,6543.2,6300.2,7492.23726516
2018-06-16 00:00:00,6386.0,6412.2,6457.3,6378.6,1629.77827962
2018-06-16 04:00:00,6411.4,6459.6,6477.0,6410.2,1389.07117334
2018-06-16 08:00:00,6459.6,6448.7,6499.7,6425.0,1627.66639069
2018-06-16 12:00:00,6448.7,6360.3,6465.2,6330.0,3906.97568576
2018-06-16 16:00:00,6360.3,6495.7,6548.0,6332.9,3457.87167221
2018-06-16 20:00:00,6495.6,6485.9,6559.7,6466.0,1685.81299245
2018-06-17 00:00:00,6489.0,6534.9,6536.5,6485.9,783.11613391
2018-06-17 04:00:00,6535.7,6527.7,6552.9,6503.0,1062.41033262
2018-06-17 08:00:00,6527.7,6507.0,6573.0,6489.2,1992.41506818
2018-06-17 12:00:00,6507.0,6519.90221608,6522.7,6425.1,2876.977201
2018-06-17 16:00:00,6520.0,6519.9,6540.0,6481.0,988.32730778
2018-06-17 20:00:00,6520.0,6438.4,6520.0,6424.8,1737.77062243
2018-06-18 00:00:00,6443.0,6412.2,6465.4,6370.76958739,3780.34775158
2018-06-18 04:00:00,6410.0,6436.0,6460.1,6382.2,1601.8240039300001
2018-06-18 08:00:00,6436.1,6425.1,6500.6,6390.0,2160.55017065
2018-06-18 12:00:00,6425.1,6463.0,6470.0,6401.0,2135.09126332
2018-06-18 16:00:00,6463.0,6698.9,6849.7,6448.5,14722.51138331
2018-06-18 20:00:00,6699.0,6709.2,6736.0,6698.9,1988.45232973
2018-06-19 00:00:00,6709.2,6685.8,6734.1,6680.0,1758.32227173
2018-06-19 04:00:00,6685.9,6702.0,6727.0,6655.0,3311.9363264
2018-06-19 08:00:00,6701.9,6722.2,6780.0,6691.0,3288.45675635
2018-06-19 12:00:00,6722.1,6738.3,6848.2,6716.7,5853.9123709
2018-06-19 16:00:00,6738.4,6738.1,6748.4,6666.0,2173.94317403
2018-06-19 20:00:00,6738.1,6735.5,6749.0,6681.0,989.19929952
2018-06-20 00:00:00,6734.8,6607.8,6739.9,6560.0,4760.8029104
2018-06-20 04:00:00,6607.7,6627.1,6645.0,6576.0,1770.28551376
2018-06-20 08:00:00,6627.1,6633.1,6665.0,6609.7,1300.42333222
2018-06-20 12:00:00,6633.1,6752.6,6780.0,6592.0,5975.35748837
2018-06-20 16:00:00,6753.2,6750.6,6825.0,6742.8,2896.88989238
2018-06-20 20:00:00,6750.5,6760.4,6767.9,6701.0,2007.05352921
2018-06-21 00:00:00,6760.4,6764.2,6788.8,6737.9,1414.55327033
2018-06-21 04:00:00,6764.1,6757.8,6770.2,6737.0,1154.64852196
2018-06-21 08:00:00,6757.8,6730.4,6783.11499272,6679.3,3215.08363688
2018-06-21 12:00:00,6730.35392159,6716.1,6750.0,6687.2,2435.09177353
2018-06-21 16:00:00,6716.2,6713.9,6733.9,6693.2,1220.56577711
2018-06-21 20:00:00,6713.8,6715.2,6750.0,6705.0,1211.56754407
2018-06-22 00:00:00,6715.2,6662.7,6731.0,6616.34376201,3137.52672055
2018-06-22 04:00:00,6664.6,6501.0,6672.0,6461.6,7158.03042107
2018-06-22 08:00:00,6501.0,6354.4,6517.8,6286.3,9633.46550025
2018-06-22 12:00:00,6354.4,6152.2,6360.0,6075.0,13779.996826820001
2018-06-22 16:00:00,6153.0,6188.4,6240.0,6115.0,4286.73630645
2018-06-22 20:00:00,6188.3,6042.6,6204.2,5910.8,17254.48013798
2018-06-23 00:00:00,6042.6,6101.1,6171.6,6040.0,3517.84366771
2018-06-23 04:00:00,6101.0,6095.8,6127.5,6013.0,2934.03241733
2018-06-23 08:00:00,6095.8,6132.8,6163.6,6059.8,3936.5721079200002
2018-06-23 12:00:00,6132.8,6095.3,6146.0,6060.4,3591.58148995
2018-06-23 16:00:00,6095.8,6135.1,6163.3,6095.8,2918.46811202
2018-06-23 20:00:00,6135.0,6151.92764906,6259.0,6112.3,3805.90548349
2018-06-24 00:00:00,6152.0,6060.6,6187.5,6040.1,3531.03366571
2018-06-24 04:00:00,6060.6,5836.5,6071.7,5800.0,12746.68566665
2018-06-24 08:00:00,5839.9,5904.0,5920.0,5800.0,3688.83973279
2018-06-24 12:00:00,5904.1,5777.1,5934.0,5755.0,7491.37318553
2018-06-24 16:00:00,5777.1,6185.2,6249.7,5773.1,15024.84825968
2018-06-24 20:00:00,6185.3,6148.0390596,6206.4,6105.0,3021.00906176
2018-06-25 00:00:00,6148.1,6132.7,6194.5,6107.4,2292.7760792
2018-06-25 04:00:00,6133.0,6147.7,6195.0,6124.3,2881.60576395
2018-06-25 08:00:00,6147.7,6223.4,6224.9,6140.0,4246.59803672
2018-06-25 12:00:00,6223.4,6287.4,6341.0,6068.5,12577.96037209
2018-06-25 16:00:00,6287.4,6260.3,6320.0,6238.0,4456.86058551
2018-06-25 20:00:00,6260.4,6246.6,6280.0,6231.0,1458.24045051
2018-06-26 00:00:00,6249.1,6237.6,6261.1,6190.0,2563.88281587
2018-06-26 04:00:00,6234.5,6220.9,6280.8,6207.6,1607.60073805
2018-06-26 08:00:00,6220.4,6199.9,6235.1,6162.1,2751.34912972
2018-06-26 12:00:00,6199.9,6185.0,6240.0,6121.0,4327.5605332
2018-06-26 16:00:00,6184.9,6168.1,6227.6,6160.9,2035.2703264900001
2018-06-26 20:00:00,6168.1,6073.4,6261.7,6050.2,5557.4411209
2018-06-27 00:00:00,6073.4,6040.06244873,6114.0,6026.0,3307.76859093
2018-06-27 04:00:00,6040.0,6080.1,6096.4,6039.1,2074.04762044
2018-06-27 08:00:00,6080.1,6095.5,6134.0,6070.0,2501.73848587
2018-06-27 12:00:00,6097.1,6109.6,6173.5,5984.9,5525.8147507
2018-06-27 16:00:00,6105.1,6146.2,6164.0,6092.5,3029.10054638
2018-06-27 20:00:00,6146.2,6133.08668215,6192.7,6115.2,1831.75724744
2018-06-28 00:00:00,6133.08668215,6095.30928308,6170.9,6072.7,1572.13763812
2018-06-28 04:00:00,6095.2,6118.0,6121.8,6079.4,1536.90550841
2018-06-28 08:00:00,6117.9,6108.8,6132.85387381,6080.7,1226.33788014
2018-06-28 12:00:00,6108.9,6101.73336543,6130.6,6064.4,2391.12866552
2018-06-28 16:00:00,6101.73336543,6085.1,6113.8,6054.2,1874.81992864
2018-06-28 20:00:00,6085.0,5848.1,6094.2,5822.3,9347.79647517
2018-06-29 00:00:00,5850.0,5876.2,5904.7,5844.2,3924.26521095
2018-06-29 04:00:00,5876.0,5899.2,5960.0,5780.0,6452.30369154
2018-06-29 08:00:00,5899.2,5873.5,5927.4,5841.6,2556.76454915
2018-06-29 12:00:00,5873.41194563,5905.6,5916.9,5800.0,5554.73376112
2018-06-29 16:00:00,5905.5,5887.7,5913.0,5870.0,3965.12336107
2018-06-29 20:00:00,5887.7,6208.1,6302.0,5887.6,11480.00032841
2018-06-30 00:00:00,6208.2,6374.9,6545.5,6195.2,12323.94031596
2018-06-30 04:00:00,6374.9,6412.9,6420.3,6371.02468541,2252.4449072
2018-06-30 08:00:00,6412.8,6398.2,6419.0,6380.0,2007.03166152
2018-06-30 12:00:00,6398.2,6379.9,6449.2,6325.0,3686.96776954
2018-06-30 16:00:00,6379.9,6328.6,6380.0,6313.8,1577.12836096
2018-06-30 20:00:00,6328.5,6391.5,6425.0,6327.1,2031.69664437
2018-07-01 00:00:00,6391.6,6351.1,6439.9,6322.9,1849.45613942
2018-07-01 04:00:00,6351.0,6376.5,6400.0,6334.5,1021.56540804
2018-07-01 08:00:00,6376.4,6378.1,6390.9,6318.8,1578.42892033
2018-07-01 12:00:00,6379.7,6320.0,6381.9,6260.0,2745.9524779500002
2018-07-01 16:00:00,6319.9,6323.3,6344.8,6299.3,785.15576257
2018-07-01 20:00:00,6323.36386147,6349.7,6418.0,6313.7,3399.68484442
2018-07-02 00:00:00,6349.3,6338.0,6363.3,6322.0,1473.62559355
2018-07-02 04:00:00,6338.0,6340.3,6350.0,6275.0,2552.84316959
2018-07-02 08:00:00,6340.3,6341.2,6369.0,6312.2,2846.62094421
2018-07-02 12:00:00,6341.1,6629.0,6681.1,6327.3,14532.44135039
2018-07-02 16:00:00,6629.0,6625.9,6681.2,6604.26417057,3902.05191623
2018-07-02 20:00:00,6625.8,6617.6,6663.6,6608.1,1607.67185109
2018-07-03 00:00:00,6617.2,6633.5,6659.4,6601.0,2515.56972858
2018-07-03 04:00:00,6633.4,6644.9,6675.2,6609.9,2032.99417788
2018-07-03 08:00:00,6644.86441457,6584.0,6644.86441457,6539.0,4339.79302689
2018-07-03 12:00:00,6583.5,6583.6,6590.0,6550.0,1901.9284464
2018-07-03 16:00:00,6583.6,6606.9,6651.1,6547.0,1956.59300956
2018-07-03 20:00:00,6606.9,6509.0,6626.5,6470.5,4525.64723159
2018-07-04 00:00:00,6509.3,6468.60327269,6515.7,6414.1,3642.9063253
2018-07-04 04:00:00,6468.7,6479.0,6507.0,6460.0,1639.26502134
